MutantID,Operator,Extra,POS_NEG,Class,Line,Original,Mutated,AST_NodeType,AST_Condition,MappingStatus
116,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),489,17773,expPos >= str.length(),IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=decPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operator=<, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
117,ROR,">(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),489,17780,false,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=decPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operator=<, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
118,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),489,17754,expPos < decPos != expPos > str.length(),IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=decPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operator=<, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
119,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),489,17754,expPos < decPos,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=decPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operator=<, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
120,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),489,17773,expPos > str.length(),IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=decPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operator=<, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
121,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),489,17770,true,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MemberReference(member=decPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operator=<, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None), operator=||, prefix_operators=None)",Exact Match
122,LVR,POS,0,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),492,17989,0,,,No Match Found
123,LVR,POS,NEG,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),492,17989,-1,,,No Match Found
124,AOR,"+(int,int)","%(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),492,17980,decPos % 1,,,No Match Found
125,AOR,"+(int,int)","*(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),492,17980,decPos * 1,,,No Match Found
126,AOR,"+(int,int)","-(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),492,17980,decPos - 1,,,No Match Found
127,AOR,"+(int,int)","/(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),492,17980,decPos / 1,,,No Match Found
128,LVR,POS,0,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),494,18067,0,,,No Match Found
129,LVR,POS,NEG,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),494,18067,-1,,,No Match Found
130,AOR,"+(int,int)","%(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),494,18058,decPos % 1,,,No Match Found
131,AOR,"+(int,int)","*(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),494,18058,decPos * 1,,,No Match Found
132,AOR,"+(int,int)","-(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),494,18058,decPos - 1,,,No Match Found
133,AOR,"+(int,int)","/(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),494,18058,decPos / 1,,,No Match Found
134,LVR,0,POS,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),496,18118,1,,,No Match Found
135,LVR,0,NEG,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),496,18118,-1,,,No Match Found
136,STD,<ASSIGN>,<NO-OP>,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),497,18142,<NO-OP>,IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None)",Nearby Match (±2 lines)
137,LVR,NEG,0,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),499,18313,0,IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None)",Exact Match
138,LVR,NEG,POS,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),499,18313,1,IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None)",Exact Match
139,ROR,">(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),499,18304,expPos != -1,IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None)",Exact Match
140,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),499,18304,expPos >= -1,IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None)",Exact Match
141,ROR,">(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),499,18311,false,IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None)",Exact Match
142,ROR,">(int,int)","!=(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),500,18339,expPos != str.length(),IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None)",Exact Match
143,ROR,">(int,int)",">=(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),500,18339,expPos >= str.length(),IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None)",Exact Match
144,ROR,">(int,int)","FALSE(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),500,18346,false,IfStatement,"BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operator=>, prefix_operators=None)",Exact Match
145,LVR,0,POS,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),503,18547,1,,,No Match Found
146,LVR,0,NEG,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),503,18547,-1,,,No Match Found
147,ROR,"!=(int,int)","<(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),509,18700,lastChar < '.',IfStatement,"BinaryOperation(operandl=MethodInvocation(arguments=[MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[])], member=isDigit, postfix_operators=[], prefix_operators=['!'], qualifier=Character, selectors=[], type_arguments=None), operandr=BinaryOperation(operandl=MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='.'), operator=!=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
148,ROR,"!=(int,int)",">(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),509,18700,lastChar > '.',IfStatement,"BinaryOperation(operandl=MethodInvocation(arguments=[MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[])], member=isDigit, postfix_operators=[], prefix_operators=['!'], qualifier=Character, selectors=[], type_arguments=None), operandr=BinaryOperation(operandl=MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='.'), operator=!=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
149,ROR,"!=(int,int)","TRUE(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),509,18709,true,IfStatement,"BinaryOperation(operandl=MethodInvocation(arguments=[MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[])], member=isDigit, postfix_operators=[], prefix_operators=['!'], qualifier=Character, selectors=[], type_arguments=None), operandr=BinaryOperation(operandl=MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='.'), operator=!=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
150,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),509,18668,!Character.isDigit(lastChar) == (lastChar != '.'),IfStatement,"BinaryOperation(operandl=MethodInvocation(arguments=[MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[])], member=isDigit, postfix_operators=[], prefix_operators=['!'], qualifier=Character, selectors=[], type_arguments=None), operandr=BinaryOperation(operandl=MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='.'), operator=!=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
151,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),509,18697,false,IfStatement,"BinaryOperation(operandl=MethodInvocation(arguments=[MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[])], member=isDigit, postfix_operators=[], prefix_operators=['!'], qualifier=Character, selectors=[], type_arguments=None), operandr=BinaryOperation(operandl=MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='.'), operator=!=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
152,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),509,18668,!Character.isDigit(lastChar),IfStatement,"BinaryOperation(operandl=MethodInvocation(arguments=[MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[])], member=isDigit, postfix_operators=[], prefix_operators=['!'], qualifier=Character, selectors=[], type_arguments=None), operandr=BinaryOperation(operandl=MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='.'), operator=!=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
153,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),509,18700,lastChar != '.',IfStatement,"BinaryOperation(operandl=MethodInvocation(arguments=[MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[])], member=isDigit, postfix_operators=[], prefix_operators=['!'], qualifier=Character, selectors=[], type_arguments=None), operandr=BinaryOperation(operandl=MemberReference(member=lastChar, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value='.'), operator=!=, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
154,LVR,NEG,0,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),510,18744,0,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
